source_id,target_id,rtt
6669,6878,9.025844
6788,6878,38.841961
6323,6878,57.06372
6510,6878,62.713009
7175,6878,32.321647
7064,6878,47.429174
6845,6878,78.103593
6417,6878,66.905036
6800,6878,37.662982
6402,6878,40.047547
6475,6878,39.432901
6956,6878,37.707933
6453,6878,46.521291
6544,6878,33.416637
6340,6878,37.91368
6538,6878,68.401463
7236,6878,48.764564
6936,6878,124.393627
6624,6878,95.770819
6829,6878,62.881123
6852,6878,65.104522
6414,6878,51.663307
6225,6878,37.676195
6623,6878,26.486278
6844,6878,55.925835
6335,6878,11.394925
6426,6878,42.601649
7066,6878,46.980004
6952,6878,36.83099
6448,6878,35.364469
6714,6878,36.990492
6545,6878,42.405657
6722,6878,
6245,6878,43.402601
6734,6878,19.02867
6248,6878,25.996845
6658,6878,69.702219
6965,6878,41.579316
6251,6878,29.036899
7210,6878,198.429398
6740,6878,64.430499
6198,6878,12.760358
7171,6878,51.685786
6942,6878,18.670557
6864,6878,63.590536
6269,6878,25.848819
7173,6878,55.230318
6382,6878,33.927622
6536,6878,45.725472
6049,6878,25.525015
6446,6878,33.723182
7130,6878,33.023534
6423,6878,44.582047
7084,6878,
6441,6878,34.788147
6350,6878,
6501,6878,42.244603
6609,6878,36.734592
6512,6878,37.03523
6552,6878,56.167708
6647,6878,41.380282
6327,6878,45.24309
6741,6878,73.474762
6695,6878,34.762302
6716,6878,52.057552
7125,6878,40.1992
6654,6878,34.17326
6674,6878,
6295,6878,78.416844
7132,6878,85.994774
6094,6878,33.514053
6424,6878,37.023592
6316,6878,38.515722
6235,6878,
6435,6878,48.275916
7110,6878,55.541486
6509,6878,59.449024
6762,6878,69.450014
6496,6878,57.271742
7181,6878,56.599078
6276,6878,47.001461
6675,6878,40.922898
6895,6878,
7085,6878,50.461928
6328,6878,76.881665
7051,6878,57.268335
6438,6878,59.583037
6541,6878,53.5556
7213,6878,34.692229
6604,6878,70.037895
6959,6878,38.935207
6476,6878,33.871679
6352,6878,57.767096
6686,6878,29.55395
7089,6878,66.958527
7086,6878,75.698294
6120,6878,35.145825
6042,6878,21.074947
7013,6878,32.0008
6737,6878,34.851449
7083,6878,36.293377
6937,6878,31.690898
6635,6878,34.989885
6025,6878,27.445459
6043,6878,40.373783
6430,6878,42.042842
7005,6878,31.983033
7101,6878,33.23135
6278,6878,38.835655
6320,6878,42.823375
6513,6878,47.423514
6443,6878,56.241926
6494,6878,
6717,6878,51.650318
6648,6878,48.096863
6696,6878,45.500983
6728,6878,42.76196
6823,6878,57.446042
6736,6878,41.411077
7000,6878,44.772803
6921,6878,36.848999
6949,6878,36.243233
6873,6878,51.592349
7042,6878,48.056423
7122,6878,34.700255
7048,6878,59.760758
7071,6878,56.339833
6081,6878,41.338853
6117,6878,32.472374
6202,6878,21.199944
6239,6878,36.228468
6213,6878,
7136,6878,42.931386
6250,6878,32.793618
6272,6878,36.891362
6336,6878,30.658712
6346,6878,24.003339
6387,6878,31.614324
6385,6878,31.802555
6357,6878,30.199281
6313,6878,25.786253
6439,6878,30.057218
6396,6878,29.382231
6531,6878,26.631925
6576,6878,
6550,6878,31.849501
6548,6878,27.321251
6558,6878,30.344369
6761,6878,38.442069
6679,6878,31.651662
6715,6878,38.143494
6787,6878,29.334848
6789,6878,30.258816
6806,6878,37.608395
6814,6878,28.466031
6813,6878,32.193842
6824,6878,27.312018
6812,6878,34.621133
6869,6878,45.148771
6826,6878,46.246781
6838,6878,28.899596
6922,6878,28.906201
7022,6878,34.053305
7006,6878,30.273593
7034,6878,
6908,6878,29.193525
7012,6878,33.754314
6858,6878,33.095864
7096,6878,33.660496
7208,6878,31.416316
7054,6878,31.52557
7151,6878,31.709236
6642,6878,28.694033
6249,6878,30.11726
6518,6878,
6267,6878,33.741457
6342,6878,36.009219
6082,6878,31.838579
6374,6878,36.700901
6237,6878,29.068487
6511,6878,27.184783
6514,6878,40.677111
6632,6878,34.852042
6655,6878,31.690154
6567,6878,34.427983
6863,6878,34.032259
6877,6878,41.650544
6630,6878,31.518586
6862,6878,33.929949
7231,6878,43.762931
6490,6878,32.224988
6268,6878,34.706806
6520,6878,33.319633
6445,6878,32.015092
6390,6878,35.126184
6618,6878,31.795309
6540,6878,
6523,6878,38.097758
7073,6878,47.651873
6780,6878,30.820225
6878,6402,40.094097
7149,6878,47.672412
6845,6402,10.737397
6847,6878,45.425517
7175,6402,13.113928
6788,6402,33.823362
6323,6402,37.714065
6544,6402,34.268392
7064,6402,29.736674
6956,6402,38.245366
6669,6402,40.748593
6800,6402,45.642551
6475,6402,45.469655
6453,6402,
6510,6402,62.837062
6417,6402,21.468475
7236,6402,19.05855
6335,6402,40.358104
6623,6402,63.936954
6538,6402,113.360031
6624,6402,138.424228
6414,6402,44.787958
6936,6402,171.327279
6844,6402,44.036727
7066,6402,44.831172
6829,6402,56.820636
6225,6402,39.501261
6340,6402,37.384643
6426,6402,52.765172
6852,6402,60.884
6545,6402,41.011792
6714,6402,51.986442
6448,6402,45.005198
6248,6402,36.99551
6722,6402,61.828379
6251,6402,39.734328
6952,6402,45.969662
6734,6402,42.630831
6740,6402,64.728077
6658,6402,67.410206
6965,6402,41.983817
6198,6402,31.610807
6245,6402,33.880873
7210,6402,46.289344
6269,6402,44.214763
6942,6402,32.195742
7084,6402,54.232441
6536,6402,58.504923
7173,6402,73.007949
6049,6402,37.500688
7171,6402,52.786187
6441,6402,48.072644
6864,6402,59.417386
6350,6402,
7130,6402,50.034843
6423,6402,41.163868
6446,6402,34.012884
6382,6402,39.89327
6552,6402,41.329155
6695,6402,37.524903
6501,6402,41.442106
6647,6402,48.412261
6512,6402,36.540161
7125,6402,39.18157
6674,6402,
6716,6402,40.150672
7132,6402,59.460409
6609,6402,37.209185
6295,6402,69.93026
6327,6402,24.420994
6741,6402,73.351271
6654,6402,24.502261
6094,6402,25.61579
6316,6402,38.057213
6235,6402,
6435,6402,58.020891
6675,6402,29.658133
6895,6402,
6424,6402,37.592196
6496,6402,58.909212
6509,6402,36.96931
6762,6402,57.974464
7085,6402,33.232293
7110,6402,42.115001
7181,6402,41.822008
6276,6402,37.273697
6328,6402,55.530642
6541,6402,12.965979
7086,6402,54.731627
7213,6402,22.93429
6042,6402,13.196872
7051,6402,64.461373
6604,6402,44.330158
7089,6402,47.201845
6438,6402,5.712603
6352,6402,56.54689
6120,6402,45.365208
6476,6402,37.217447
6686,6402,17.073436
6959,6402,39.526901
7013,6402,30.86592
6737,6402,33.08907
6043,6402,30.246895
6025,6402,31.063457
6494,6402,
7005,6402,35.247337
6430,6402,40.295162
6278,6402,34.301125
7083,6402,38.7676
6320,6402,41.823838
6635,6402,33.355166
7101,6402,36.477082
6937,6402,36.737012
6443,6402,48.134001
6513,6402,36.869008
6717,6402,50.137596
6873,6402,45.527568
6921,6402,31.797748
7042,6402,31.273587
7048,6402,43.521816
6648,6402,46.981335
6949,6402,32.052626
6736,6402,37.136144
6696,6402,35.800822
6728,6402,44.929166
7000,6402,41.867148
6823,6402,35.05718
7071,6402,43.30398
7122,6402,34.919121
6239,6402,34.23213
6213,6402,
6117,6402,35.065577
6250,6402,28.146146
6385,6402,29.289562
6357,6402,36.911114
7136,6402,37.878576
6202,6402,38.05378
6336,6402,26.757794
6081,6402,38.832288
6313,6402,27.708915
6387,6402,28.899595
6272,6402,32.803386
6346,6402,39.505928
6679,6402,29.119453
6531,6402,33.831922
6548,6402,30.755275
6812,6402,32.046247
6761,6402,35.82071
6396,6402,33.537867
6715,6402,28.812186
6806,6402,40.304199
6439,6402,27.433344
6789,6402,30.849887
6550,6402,34.229624
6558,6402,27.595114
6576,6402,
6787,6402,34.460108
6813,6402,29.715196
6826,6402,32.469865
6922,6402,29.722205
7034,6402,44.346084
7006,6402,32.710508
6838,6402,27.578583
6824,6402,33.935347
6858,6402,29.42163
7022,6402,37.713693
6814,6402,30.92479
7012,6402,35.513344
6908,6402,42.550819
7054,6402,36.521744
6869,6402,31.985986
7096,6402,45.343174
7151,6402,33.995462
6237,6402,31.505015
6374,6402,34.821307
6249,6402,30.392856
6267,6402,37.802628
6567,6402,32.980166
7208,6402,28.718469
6642,6402,31.090396
6511,6402,41.152908
6518,6402,
6514,6402,31.109955
6342,6402,35.793112
6630,6402,34.910041
6445,6402,24.720046
7231,6402,33.097168
6520,6402,31.762482
6862,6402,44.305426
6390,6402,28.434386
6268,6402,33.421022
6877,6402,32.425137
6655,6402,34.890772
6490,6402,34.630818
6523,6402,32.313182
6632,6402,31.548927
6863,6402,31.276849
6082,6402,32.235535
6540,6402,
6402,6845,10.654704
6544,6845,34.680949
6878,6845,78.058544
7149,6402,25.066934
6780,6402,29.039385
6618,6402,34.702508
6847,6402,41.024097
6323,6845,58.269612
7073,6402,28.153296
6788,6845,55.650028
6800,6845,52.824911
7175,6845,54.558131
6669,6845,42.503483
6956,6845,59.505327
7236,6845,59.887324
6936,6845,174.429812
6417,6845,46.529167
6453,6845,71.866812
6414,6845,63.729599
6335,6845,73.395392
6623,6845,75.29082
6510,6845,27.649641
7066,6845,77.693197
6624,6845,163.636152
7064,6845,46.287348
6475,6845,66.213477
6538,6845,123.753141
6829,6845,76.935547
6844,6845,63.039946
6340,6845,49.36107
6225,6845,52.70826
