source_id,target_id,rtt
6510,6878,62.655442
6845,6878,78.183297
7064,6878,47.475267
6417,6878,67.049382
7175,6878,32.373552
6323,6878,57.098331
6788,6878,38.808877
6402,6878,40.073089
6475,6878,39.000119
6956,6878,37.757859
6669,6878,9.001713
6800,6878,37.781078
6544,6878,33.423381
6453,6878,46.596338
6623,6878,26.467117
7236,6878,48.831599
6340,6878,37.973402
6538,6878,68.427826
6624,6878,95.725634
6852,6878,65.708819
6426,6878,42.57365
6414,6878,51.724819
6936,6878,116.130428
6225,6878,37.730581
6335,6878,11.352719
6844,6878,56.011233
7066,6878,46.92477
6829,6878,61.679682
6740,6878,64.512375
6545,6878,42.469045
6952,6878,38.20305
6198,6878,12.812269
7210,6878,212.169406
6714,6878,36.998065
6734,6878,19.071209
6965,6878,41.578375
6722,6878,
6248,6878,27.996601
6658,6878,69.663838
6245,6878,43.430441
6448,6878,36.768402
6251,6878,29.048022
6942,6878,18.789862
6350,6878,
7130,6878,33.044599
6269,6878,26.019095
6441,6878,34.551517
6382,6878,34.030301
7173,6878,55.290624
6423,6878,44.486265
7171,6878,51.678121
6049,6878,25.543652
6864,6878,63.592673
7084,6878,
6446,6878,33.783625
6536,6878,45.683495
6501,6878,42.356236
6512,6878,37.113903
6716,6878,52.043239
6609,6878,36.769551
6695,6878,34.838142
7132,6878,86.045743
6327,6878,45.298274
6552,6878,56.208725
6654,6878,34.18188
6674,6878,
6647,6878,41.380094
6295,6878,78.423167
7125,6878,40.193125
6741,6878,73.591359
6094,6878,33.574809
6235,6878,
6316,6878,38.659875
6675,6878,40.950229
6435,6878,99.565439
7181,6878,56.572509
6424,6878,37.001067
6276,6878,47.028193
6496,6878,52.98372
7085,6878,50.625572
6762,6878,69.37997
6509,6878,59.503698
7110,6878,55.659064
6895,6878,
6328,6878,76.877467
7051,6878,57.173156
6604,6878,70.178946
6541,6878,53.669382
6042,6878,20.975896
7213,6878,34.806532
7086,6878,75.69539
6686,6878,29.605573
6352,6878,57.766979
7013,6878,32.086838
6120,6878,35.292014
7089,6878,68.472136
6476,6878,33.87799
6959,6878,38.888928
7083,6878,36.339937
6635,6878,35.040934
6438,6878,59.586859
6025,6878,27.581753
6937,6878,31.503616
6737,6878,34.863718
6494,6878,
7005,6878,32.04644
6043,6878,40.428482
6320,6878,42.88624
7101,6878,33.308648
6443,6878,56.310875
6430,6878,42.097304
6278,6878,38.899573
6513,6878,47.405586
6648,6878,48.116186
7000,6878,44.829248
6736,6878,41.486111
6823,6878,57.493062
7071,6878,56.321228
6921,6878,36.825482
7122,6878,34.808587
6949,6878,36.285928
6728,6878,42.732671
7042,6878,47.968857
6717,6878,51.663349
6873,6878,51.476278
6696,6878,45.512444
7048,6878,59.771653
7136,6878,42.85642
6213,6878,
6081,6878,39.742609
6385,6878,31.850746
6336,6878,30.646668
6346,6878,24.007782
6272,6878,36.925792
6202,6878,21.205479
6239,6878,36.084912
6117,6878,32.448992
6313,6878,25.774394
6250,6878,32.731895
6357,6878,30.173695
6396,6878,29.418072
6387,6878,31.657487
6531,6878,26.629371
6558,6878,30.438818
6550,6878,31.909876
6679,6878,31.729449
6576,6878,
6761,6878,38.425655
6439,6878,30.124448
6715,6878,38.251641
6548,6878,27.426007
6787,6878,29.380767
6806,6878,37.617678
6789,6878,30.336246
6812,6878,34.554316
6813,6878,34.356648
6858,6878,32.988098
6869,6878,45.31483
6908,6878,29.209548
6838,6878,28.884779
6922,6878,28.867761
6826,6878,46.219773
6814,6878,28.55275
7006,6878,30.289006
6824,6878,27.401131
7012,6878,33.811975
7034,6878,
7054,6878,31.527102
7096,6878,33.642682
7151,6878,31.720254
7022,6878,33.995054
6518,6878,
6374,6878,36.721289
6267,6878,33.84255
6642,6878,28.701717
6082,6878,31.813593
6342,6878,35.962762
6237,6878,29.077411
6249,6878,30.314728
7208,6878,31.447578
6511,6878,27.200984
6567,6878,34.433817
6514,6878,40.7859
6655,6878,31.655389
6862,6878,33.556436
6863,6878,34.066733
6630,6878,31.5093
6268,6878,34.721837
6632,6878,34.988255
6390,6878,35.10938
6490,6878,32.30824
6445,6878,31.986192
7231,6878,43.759103
6877,6878,41.601449
6523,6878,37.833941
6540,6878,
6520,6878,33.240242
6618,6878,31.750521
7073,6878,47.638479
6780,6878,30.884077
6847,6878,45.495421
6544,6402,34.279447
7149,6878,47.682829
6323,6402,37.755168
6845,6402,10.617409
6878,6402,40.153444
7175,6402,13.132929
6788,6402,33.857497
6800,6402,45.661338
6453,6402,
6956,6402,38.226876
6669,6402,40.678678
6417,6402,21.431332
7064,6402,29.664481
6510,6402,62.910678
6475,6402,45.406824
7236,6402,19.085192
6623,6402,64.03781
6624,6402,138.428317
6936,6402,165.689331
6538,6402,113.453475
7066,6402,44.750757
