source_id,target_id,rtt
6510,6878,62.727165
6453,6878,46.575545
6669,6878,8.965986
6800,6878,37.744355
7064,6878,47.413301
6475,6878,40.250364
6845,6878,78.111187
6417,6878,67.049741
6544,6878,33.440388
6788,6878,38.735507
7175,6878,32.375363
6402,6878,40.063199
6956,6878,37.757152
6323,6878,57.00037
6538,6878,65.408762
6852,6878,65.222095
6225,6878,37.638673
6414,6878,51.684094
6623,6878,26.436243
6340,6878,37.940576
6936,6878,120.143187
6335,6878,11.267569
7066,6878,46.918817
7236,6878,48.534941
6844,6878,56.155473
6426,6878,42.622233
6829,6878,61.365128
6714,6878,36.971257
6734,6878,19.015922
6545,6878,42.459841
6448,6878,35.415961
6740,6878,64.370773
6952,6878,36.847828
6198,6878,12.730775
7210,6878,212.104631
6722,6878,
6251,6878,29.035191
6965,6878,41.533429
6248,6878,25.996845
6624,6878,95.765181
6658,6878,69.788299
7084,6878,
6245,6878,43.342381
6942,6878,18.689427
6864,6878,63.595553
6269,6878,25.966999
7171,6878,51.762368
6441,6878,34.61608
6049,6878,25.500777
6536,6878,45.725082
6350,6878,
7130,6878,33.01227
7173,6878,55.318214
6423,6878,44.580781
6382,6878,33.953308
6446,6878,33.694264
6327,6878,45.238904
6647,6878,41.414522
6512,6878,37.08218
7125,6878,40.043373
6716,6878,52.037044
6501,6878,42.355316
6695,6878,34.699444
7132,6878,86.034419
6552,6878,56.187503
6609,6878,36.722315
6674,6878,
6654,6878,36.00133
6295,6878,78.46255
6235,6878,
6509,6878,59.459482
6741,6878,73.431717
6424,6878,36.994744
6762,6878,69.418659
6435,6878,48.339988
6094,6878,33.487327
6316,6878,38.40232
6895,6878,
7085,6878,50.450911
7110,6878,55.522308
6496,6878,57.318117
7181,6878,56.399
6675,6878,40.880927
6328,6878,76.944739
6276,6878,46.607122
7051,6878,57.149254
7086,6878,75.613712
6438,6878,57.805309
6120,6878,35.059895
6352,6878,57.800232
7089,6878,67.086739
6042,6878,20.981311
6476,6878,33.758362
6686,6878,29.586476
6604,6878,70.041313
6541,6878,53.610366
7213,6878,34.692067
6959,6878,38.960561
7013,6878,32.0175
6937,6878,31.642181
6635,6878,35.03367
7083,6878,36.323366
6737,6878,34.823686
6320,6878,42.899253
6443,6878,56.26369
6430,6878,42.076698
6278,6878,38.883307
6043,6878,40.475809
7101,6878,33.268412
7005,6878,31.970876
6025,6878,27.51033
6494,6878,
6513,6878,47.404394
6696,6878,45.434769
7042,6878,48.055225
6728,6878,42.772769
6717,6878,51.628678
7048,6878,59.779678
7000,6878,44.799847
6921,6878,36.842514
6736,6878,41.419092
6823,6878,57.438698
6648,6878,48.132114
6873,6878,51.522525
6949,6878,36.29147
7122,6878,34.711252
7071,6878,56.33294
7136,6878,42.906186
6272,6878,36.919788
6357,6878,30.190006
6346,6878,24.0504
6313,6878,25.754455
6250,6878,32.753666
6081,6878,41.327283
6202,6878,21.209804
6387,6878,31.648874
6385,6878,31.789592
6336,6878,30.701127
6239,6878,36.052135
