source_id,target_id,rtt
7064,6878,47.43163
6453,6878,46.560098
6788,6878,38.766417
6417,6878,66.771873
6544,6878,33.412934
6669,6878,9.106517
6475,6878,39.905206
6956,6878,37.593531
6845,6878,78.149057
7175,6878,32.406076
6323,6878,57.194933
6402,6878,40.051863
6510,6878,62.67494
6800,6878,37.730528
6623,6878,26.503627
6538,6878,65.369407
6335,6878,11.375198
6624,6878,95.796829
7236,6878,48.656633
7066,6878,46.866711
6936,6878,116.059134
6225,6878,37.667037
6852,6878,65.125875
6844,6878,56.09748
6414,6878,51.68803
6829,6878,61.427409
6340,6878,37.987844
6426,6878,42.615169
6722,6878,
6251,6878,28.976049
6714,6878,36.949047
6448,6878,36.772664
6952,6878,38.260077
6545,6878,42.468609
6248,6878,27.996603
6965,6878,41.566038
7210,6878,212.613609
6658,6878,69.753589
6740,6878,64.393444
6734,6878,19.077725
6198,6878,12.787532
6245,6878,43.444562
6942,6878,18.731628
6269,6878,25.925612
6864,6878,63.599147
7171,6878,51.674695
6049,6878,25.467279
6441,6878,34.628545
6382,6878,33.94067
7130,6878,33.077736
6536,6878,45.690604
7173,6878,55.260129
7084,6878,
6350,6878,
6423,6878,44.58797
6446,6878,33.683686
6501,6878,42.315455
6552,6878,56.227945
6647,6878,41.342482
6512,6878,37.113925
6609,6878,36.660471
6654,6878,34.842802
7132,6878,85.961345
6327,6878,45.209767
6295,6878,78.458465
6716,6878,51.941796
6695,6878,34.81476
7125,6878,40.070505
6674,6878,
6741,6878,73.449049
6235,6878,
6094,6878,33.544508
6424,6878,36.965562
6435,6878,48.369241
6316,6878,38.553819
6762,6878,69.333988
6276,6878,46.99274
6509,6878,59.37986
6675,6878,40.878776
7181,6878,56.546246
7085,6878,50.639768
6895,6878,
6496,6878,57.290031
7110,6878,55.561793
6541,6878,53.577623
7213,6878,34.764314
7051,6878,57.177603
6438,6878,59.60192
6328,6878,76.952958
6686,6878,29.56236
6737,6878,34.897931
6120,6878,35.070193
7089,6878,68.429912
6604,6878,70.120369
6352,6878,57.784788
6476,6878,33.838982
6959,6878,38.963887
6042,6878,21.080606
7083,6878,36.418724
7086,6878,75.514329
7013,6878,32.021508
6937,6878,31.692546
6635,6878,35.070822
6320,6878,42.870591
6025,6878,27.617581
6443,6878,56.25833
6430,6878,42.10247
6513,6878,47.332367
6278,6878,38.922494
7005,6878,31.964486
7101,6878,33.259845
6494,6878,
6696,6878,45.523668
6717,6878,51.687335
6728,6878,42.731098
6823,6878,57.51386
6736,6878,41.377109
6921,6878,36.766679
7042,6878,48.049936
7048,6878,59.780569
7000,6878,44.72323
