source_id,target_id,rtt
6453,6878,46.621285
6323,6878,57.123639
6845,6878,78.113151
6475,6878,40.239993
7175,6878,32.392827
6510,6878,62.729234
6417,6878,66.827253
6788,6878,38.769574
6544,6878,33.435628
6669,6878,9.11391
6956,6878,37.729072
6800,6878,37.747626
7064,6878,47.339188
6402,6878,40.081864
6829,6878,61.705517
6844,6878,55.984165
7066,6878,46.953475
6624,6878,95.726133
6852,6878,65.190063
6335,6878,11.370316
6225,6878,37.75622
6538,6878,68.338884
6936,6878,116.134171
7236,6878,48.720791
6623,6878,26.435363
6414,6878,51.645784
6426,6878,42.558313
6340,6878,38.005423
6734,6878,19.047109
6965,6878,41.620422
6245,6878,43.392421
6251,6878,29.022483
6722,6878,
6658,6878,69.82024
6952,6878,38.18056
6714,6878,36.957375
6740,6878,64.437672
6448,6878,36.785999
7210,6878,212.181196
6248,6878,27.996602
6545,6878,42.432912
6198,6878,12.797568
7173,6878,55.272337
7171,6878,51.77771
6441,6878,34.518678
6942,6878,18.695267
6382,6878,33.985022
7084,6878,
6864,6878,63.536697
7130,6878,33.058477
6350,6878,
6269,6878,25.948177
6049,6878,25.469444
6423,6878,44.612496
6446,6878,33.67654
6536,6878,45.738762
6609,6878,36.694535
6501,6878,42.368494
6512,6878,37.093352
6552,6878,56.186034
6647,6878,41.376977
6674,6878,
7132,6878,85.960672
6716,6878,52.034527
6654,6878,34.134398
6327,6878,45.234843
6295,6878,78.437872
7125,6878,40.164543
6695,6878,34.768824
6741,6878,73.480833
6094,6878,33.548858
6424,6878,36.988864
6316,6878,38.511947
6235,6878,
6496,6878,57.315484
6509,6878,59.421905
6762,6878,69.32874
7181,6878,56.488841
6675,6878,40.957314
7085,6878,50.744439
6435,6878,48.44952
6276,6878,47.0226
7110,6878,55.566478
6895,6878,
6438,6878,59.59499
7213,6878,34.69226
7051,6878,57.198514
6328,6878,76.920718
6541,6878,53.495534
7086,6878,75.581485
7089,6878,68.439877
6352,6878,57.847803
6604,6878,70.058452
6120,6878,35.272309
6042,6878,21.067718
6959,6878,38.956851
6476,6878,33.88339
6686,6878,29.59296
6737,6878,34.779654
7083,6878,36.300642
6937,6878,31.638581
7013,6878,31.97096
6635,6878,35.015216
6025,6878,27.591095
7101,6878,33.193628
6320,6878,42.898369
6430,6878,42.088906
6043,6878,40.45086
6278,6878,38.893884
7005,6878,32.052952
6494,6878,
6443,6878,56.209753
6696,6878,45.522738
6648,6878,48.138572
6513,6878,47.384031
6717,6878,51.716121
6728,6878,42.770676
6949,6878,36.340013
6873,6878,51.558429
7042,6878,48.009012
7071,6878,56.257381
6823,6878,57.434093
7000,6878,44.730083
6921,6878,36.847301
7048,6878,59.733152
6736,6878,41.430615
6081,6878,39.754899
7136,6878,42.897343
7122,6878,34.603142
6117,6878,32.580565
6202,6878,21.200725
6336,6878,30.705919
6213,6878,
6439,6878,30.103292
6239,6878,36.081848
6357,6878,30.205551
6250,6878,32.712568
6346,6878,24.059364
6385,6878,31.853911
6387,6878,31.660277
6396,6878,29.399385
6272,6878,36.958884
6313,6878,25.720583
6548,6878,27.37402
6531,6878,26.691237
6824,6878,27.398763
6679,6878,31.597416
6787,6878,29.395118
6558,6878,30.31528
6813,6878,34.390725
6826,6878,46.257625
6814,6878,28.458869
6761,6878,38.459634
6789,6878,30.319087
6576,6878,
6550,6878,31.886632
6715,6878,38.205452
6812,6878,34.450039
6806,6878,37.634007
6838,6878,28.889763
6858,6878,33.086237
7054,6878,31.461088
7022,6878,34.049633
7006,6878,30.266173
7034,6878,
7096,6878,33.562334
7012,6878,33.801221
6908,6878,29.07995
6869,6878,45.170187
6249,6878,30.2464
7208,6878,31.467101
7151,6878,31.724829
6922,6878,28.849322
6642,6878,28.616613
6518,6878,
6237,6878,29.080581
6655,6878,31.66657
6342,6878,35.848615
6632,6878,34.9528
6267,6878,33.859983
6374,6878,36.779619
6630,6878,31.517801
6514,6878,40.696637
6082,6878,31.803803
6567,6878,34.383783
6862,6878,34.135881
6511,6878,27.241587
6877,6878,41.650328
6863,6878,34.038517
6268,6878,34.713405
6540,6878,
6445,6878,32.042041
6780,6878,30.850182
6520,6878,33.271051
7073,6878,47.664056
7231,6878,43.762585
6390,6878,35.109328
6847,6878,45.506178
6490,6878,32.248247
6618,6878,31.73908
6523,6878,37.872524
7149,6878,47.632008
6845,6402,10.628642
6544,6402,34.251017
6878,6402,40.109862
7175,6402,13.121509
6453,6402,
7064,6402,29.634971
6800,6402,45.650203
6669,6402,40.747241
6788,6402,33.766813
6956,6402,38.21852
6510,6402,62.895811
6417,6402,21.455337
6323,6402,37.738516
6538,6402,113.4714
7236,6402,19.008112
6475,6402,45.439364
6335,6402,40.348977
6623,6402,64.048318
6844,6402,44.020695
6936,6402,165.637371
7066,6402,44.814529
6414,6402,44.824467
6340,6402,37.410982
6225,6402,39.480679
6852,6402,63.396389
6624,6402,138.499559
6829,6402,56.587938
6426,6402,52.765001
6714,6402,52.001344
6448,6402,45.041963
6545,6402,41.096235
6952,6402,45.87807
6722,6402,61.802357
6740,6402,64.777047
6251,6402,39.74501
6734,6402,42.640475
6658,6402,67.437971
6198,6402,31.537535
6248,6402,36.99551
7210,6402,46.301967
6965,6402,42.049973
6245,6402,33.882157
6942,6402,32.204934
6269,6402,44.168146
6864,6402,59.384155
7171,6402,52.79136
7084,6402,54.285406
6382,6402,39.957196
7173,6402,73.022628
6350,6402,
6049,6402,37.416337
6423,6402,41.16551
6536,6402,58.479511
7130,6402,49.982529
6441,6402,48.106269
6501,6402,41.415535
6446,6402,34.047164
6552,6402,41.296685
6512,6402,36.5349
6609,6402,37.184915
6647,6402,48.395329
6295,6402,69.844662
6716,6402,40.235637
7125,6402,39.172227
6695,6402,37.518715
6327,6402,24.411494
6674,6402,
7132,6402,59.394274
6654,6402,24.378156
6094,6402,25.701601
6316,6402,38.113924
6741,6402,73.460099
6424,6402,37.550339
6435,6402,58.065004
7110,6402,42.175111
6509,6402,36.98731
7181,6402,41.813513
6895,6402,
6496,6402,58.938961
7051,6402,64.514108
6328,6402,55.910679
6762,6402,57.96938
6276,6402,37.232794
7085,6402,33.286756
6675,6402,29.649283
6438,6402,5.768246
7213,6402,22.955855
7089,6402,47.23336
6042,6402,13.357961
6604,6402,44.377607
6541,6402,13.008228
7086,6402,54.918746
6476,6402,37.227087
6686,6402,17.142841
6959,6402,39.469016
6352,6402,56.571862
6120,6402,45.329263
7083,6402,38.886366
7013,6402,30.871396
6635,6402,33.362533
7005,6402,35.209467
6937,6402,36.889522
6737,6402,33.009929
6513,6402,36.827737
6278,6402,34.258836
6443,6402,48.168568
7101,6402,36.365184
6025,6402,31.036009
6494,6402,
6043,6402,30.259128
6320,6402,41.921467
6430,6402,40.270307
6648,6402,46.930733
6717,6402,50.148913
6728,6402,44.959594
6696,6402,35.718356
6921,6402,31.712122
6736,6402,37.109596
6949,6402,32.034333
7042,6402,31.316414
6873,6402,45.497103
7071,6402,43.333408
7048,6402,43.546952
6823,6402,35.103687
7000,6402,41.864808
7122,6402,35.084479
7136,6402,37.920326
6081,6402,38.904889
6117,6402,35.070189
6202,6402,37.968624
6346,6402,39.535707
6213,6402,
6250,6402,28.166506
6272,6402,32.761378
6239,6402,34.260971
6336,6402,26.789984
6313,6402,27.7176
6357,6402,36.936533
6385,6402,29.315462
6387,6402,28.922881
6396,6402,33.555003
6439,6402,27.427114
6531,6402,33.718346
6761,6402,35.710157
6558,6402,27.724578
6715,6402,28.766409
6576,6402,
6548,6402,30.713872
6550,6402,34.178005
6679,6402,29.178001
6789,6402,30.911703
6787,6402,34.475491
6806,6402,40.388179
6812,6402,32.006619
6826,6402,32.396749
6814,6402,30.868128
6858,6402,29.434112
6824,6402,34.033857
6922,6402,29.712533
6838,6402,27.594076
6869,6402,32.108901
6813,6402,31.880904
6908,6402,42.533474
7012,6402,35.440371
7006,6402,32.712592
6235,6402,
7022,6402,37.660649
7034,6402,44.343508
7054,6402,36.502817
6642,6402,31.036004
7096,6402,45.39142
7151,6402,33.961901
6249,6402,30.487898
6237,6402,31.71
6518,6402,
6082,6402,32.329636
7208,6402,28.72601
6267,6402,37.862162
6374,6402,34.739764
6342,6402,35.752593
6511,6402,41.162007
6514,6402,31.161287
6567,6402,33.048708
6630,6402,34.948739
6632,6402,31.609335
6862,6402,44.295798
6655,6402,34.88734
6268,6402,33.429427
6863,6402,31.283548
6877,6402,32.440479
7231,6402,33.058566
6390,6402,28.470393
6520,6402,31.762196
6445,6402,24.683952
6490,6402,34.622975
6523,6402,32.134034
7073,6402,28.184518
6847,6402,41.029898
7149,6402,25.119575
6540,6402,
6780,6402,28.954457
6618,6402,34.635945
6878,6845,78.090865
6402,6845,10.690261
6544,6845,34.702168
6323,6845,58.208814
6669,6845,42.500282
7175,6845,54.563684
6788,6845,55.70861
6800,6845,52.848452
6510,6845,27.628773
6453,6845,71.831898
6417,6845,46.557817
6475,6845,66.165105
6538,6845,123.764569
6335,6845,73.44178
6623,6845,75.352416
7064,6845,46.319234
6956,6845,59.466352
7236,6845,59.922909
6624,6845,163.617558
7066,6845,77.63769
6936,6845,173.783994
6414,6845,63.695643
6829,6845,75.131034
6225,6845,52.814941
6852,6845,76.11573
6448,6845,50.688357
6722,6845,59.359066
6952,6845,50.162831
6844,6845,63.177507
6545,6845,61.061117
6248,6845,61.992477
6658,6845,72.759521
6251,6845,65.256481
6426,6845,66.460952
6340,6845,49.354683
6714,6845,61.987851
6734,6845,64.574919
6245,6845,54.522011
6864,6845,85.57295
6740,6845,77.414285
7173,6845,74.552624
6942,6845,56.117479
6441,6845,53.74871
6049,6845,53.625242
6198,6845,61.82114
7210,6845,56.855949
6350,6845,
6269,6845,61.689285
6965,6845,55.270643
7171,6845,63.394256
7130,6845,62.874373
6536,6845,66.677277
6382,6845,53.21739
6609,6845,54.917824
6423,6845,57.724096
6695,6845,57.4376
6552,6845,50.876951
6674,6845,
6446,6845,47.264585
6716,6845,53.814814
6647,6845,47.736376
6501,6845,52.036358
6512,6845,56.9121
7084,6845,
6295,6845,76.890718
7125,6845,57.613293
6741,6845,47.030118
6654,6845,45.133162
6235,6845,
7132,6845,72.36236
6496,6845,59.210721
6094,6845,45.967696
6424,6845,52.892443
6316,6845,51.606402
6327,6845,56.710047
6509,6845,47.400554
6435,6845,69.359061
6675,6845,54.637283
6762,6845,90.410937
7181,6845,67.241168
7110,6845,56.030008
6895,6845,
7085,6845,43.79552
6276,6845,70.957124
6328,6845,63.916633
6541,6845,38.479571
6438,6845,18.647116
7213,6845,66.489573
6352,6845,70.801435
7051,6845,72.467874
6604,6845,54.221784
7086,6845,66.857833
6120,6845,53.753959
6959,6845,53.654756
6042,6845,41.074217
6476,6845,52.192412
6686,6845,39.450089
7089,6845,75.660934
7013,6845,40.130662
6737,6845,51.957184
6635,6845,54.683339
7083,6845,47.773078
6937,6845,52.801962
7101,6845,55.181657
7005,6845,46.40134
6025,6845,42.227907
6043,6845,45.969111
6278,6845,47.301731
6430,6845,55.780415
6513,6845,53.092694
6443,6845,55.688583
6320,6845,55.527181
6494,6845,
6696,6845,43.338551
6648,6845,43.805922
6728,6845,47.57746
6873,6845,61.450558
6823,6845,42.762774
6736,6845,52.769075
6717,6845,63.462875
