source_id,target_id,rtt
6845,6878,78.132225
6800,6878,37.787969
7175,6878,32.3995
6669,6878,9.052971
6402,6878,40.140237
6956,6878,37.759921
6453,6878,46.579621
6510,6878,62.792208
7064,6878,47.518639
6475,6878,40.332403
6788,6878,38.762029
6323,6878,57.095833
6544,6878,33.43796
6335,6878,11.364637
7236,6878,48.734212
6538,6878,68.397248
6852,6878,65.138401
6225,6878,37.724552
6844,6878,56.00417
6936,6878,116.137237
6829,6878,61.362399
6624,6878,95.757444
6340,6878,38.00633
6414,6878,51.681132
6623,6878,26.506146
6417,6878,67.228646
7066,6878,46.965407
6426,6878,42.629509
6545,6878,42.42646
6448,6878,36.782733
6248,6878,27.996602
6251,6878,28.996869
6722,6878,
6714,6878,36.988956
6952,6878,38.194546
6734,6878,19.017196
6658,6878,69.744698
6198,6878,12.81492
6740,6878,64.385784
6965,6878,41.57104
7210,6878,212.224584
6245,6878,43.351716
6269,6878,25.950202
7171,6878,51.777819
6350,6878,
7173,6878,55.325186
6441,6878,34.629914
6049,6878,25.461097
6536,6878,45.710878
6864,6878,63.567303
7084,6878,
6423,6878,44.501977
7130,6878,33.044861
6382,6878,33.934203
6942,6878,18.713894
6446,6878,33.677978
6501,6878,42.324585
6512,6878,37.080374
6674,6878,
6647,6878,41.298847
6552,6878,56.204174
6609,6878,36.666195
6716,6878,52.055733
6295,6878,78.390764
7125,6878,40.147406
7132,6878,85.98442
6654,6878,34.094675
6327,6878,45.293613
6094,6878,33.538023
6741,6878,73.557723
6675,6878,40.882336
6424,6878,37.024319
6695,6878,34.769386
6762,6878,69.324376
6435,6878,48.319458
6235,6878,
6496,6878,57.316018
6316,6878,38.487649
7085,6878,50.667704
6509,6878,59.41883
6895,6878,
7181,6878,56.614442
6276,6878,47.021392
7110,6878,55.61979
6120,6878,35.109147
6042,6878,21.042136
6328,6878,76.950347
6541,6878,53.649157
6352,6878,57.768565
6438,6878,59.575224
7051,6878,57.210787
7086,6878,75.523405
6604,6878,70.078794
7089,6878,68.37936
7213,6878,34.79419
6686,6878,29.513435
6476,6878,33.866954
6959,6878,38.959414
7083,6878,36.493587
6737,6878,34.887014
6043,6878,40.438511
6278,6878,38.925661
6635,6878,34.959545
7013,6878,32.036256
6025,6878,27.612171
7005,6878,32.0103
6320,6878,42.837588
7101,6878,33.279837
6937,6878,31.534434
6430,6878,42.067536
6443,6878,56.240537
6494,6878,
6648,6878,48.147315
6736,6878,41.395972
6717,6878,51.678005
6823,6878,57.4466
6696,6878,45.502819
6513,6878,47.392466
6921,6878,36.845481
6728,6878,42.768622
6873,6878,51.537602
6949,6878,36.334938
7000,6878,44.833671
7042,6878,48.015095
7048,6878,59.828153
7071,6878,56.273937
6202,6878,21.137211
6213,6878,
7122,6878,34.64515
6117,6878,32.386227
7136,6878,42.88065
6336,6878,30.688852
6272,6878,37.006911
6250,6878,32.863924
6313,6878,25.788208
6081,6878,39.711328
6357,6878,30.200311
